id,input,output,remark
2071897,Chakepally,चअकेपल्ली,normal
2072012,Chinchond,चिंचोड़,normal
2073245,Kukkinda,कुककिनदअ,normal
2126718,Zurrantee,ज़ुर्रन्ती,normal
2127769,myInstaLink,म्यिनस्टअलिंक,normal
213174,Darivit,दरीवित,normal
213987,Moheranga,मोहेरंगअ,normal
214052,Darkhinajani,दर्खिणजअणी,normal
214575,Deegry,डिग्री,normal
216162,Indobytes,इन्डोबीट्स,normal
216514,Madhanpally,मअधअनपल्ली,normal
218620,Darugapalli,दरुगअपल्ली,normal
219833,Indramore,इन्द्रमोरे,normal
220068,Agalasaram,अगलसरअम,normal
22060,Pilarkhana,पिलखनअ,normal
221231,Agarathirunalur,अगरथिरुनलुर,normal
221260,Vidydpeeth,विद्यदपीठ,normal
230131,Dulichandra,दुलीचंद्र,normal
230388,Navibazarpeth,नवीबअज़अरपथ,normal
230582,Echankottai,ेचअनकोट्टई,normal
230597,Limagoan,लिमअगोअन,normal
230637,Mandirshejari,मंदिरशेजअरी,normal
230831,Sanajaypur,सनजयपुर,normal
230859,Shingartali,शृंगअरतअली,normal
230876,Soruguda,सोरुगुड़अ,normal
231722,Medatation,मेदटशन,normal
236151,Mangadhally,मंगअधअलय,normal
236529,Maharumkhurd,महरूमखुर्द,normal
236539,Thippareddigaripalli,थिप्पअरेडिगअरीपल्ली,normal
236558,Khatooshyamji,खअटूश्यअमजी,normal
236974,Wadderagudem,वड्डेरअगुडेम,normal
237168,Daxinsoft,डक्सीनसॉफ्ट,normal
237624,Yarraboyinapally,यअररबोइनपल्ली,normal
239324,Ahedul,अहेडुल,normal
240738,Gurubsv,गुरुबस्व,normal
241030,Ahladipara,अहलदीपअरअ,normal
241079,Mangalathuthazham,मंगलअथूथअजहं,normal
241091,Gurukarisiddeshwara,गुरुकअरिसिध्देश्वरअ,normal
241281,Dayior,दअयीओर,normal
24780,Himolutal,हिमोलूटल,normal
247990,Mangsari,मंगसअरी,normal
247993,Tibuk,तिबुक,normal
248212,Iqblapur,इक़बल्लअपुर,normal
248584,Ainlatikra,ैंलटिकरअ,normal
249972,Irengath,ीरेन्गअठ,normal
250702,Bazarhathnur,बजअरहअथनूर,normal
250766,Devastaan,देवस्तअन,normal
25149,Chindravle,चिन्द्रअवले,normal
251503,Kendranath,केन्द्रनअथ,normal
252290,Ichil,िचिल,normal
252763,Aishghata,ेशघअतअ,normal
252949,Manihole,मनिहोले,normal
253401,Irumbarai,इरुंबअरै,normal
253549,Iruppali,िरुप्पली,normal
265550,Ajini,अजिनि,normal
265940,Itayakalan,ितयअकलअं,normal
266206,Manjinayakkanpatty,मन्जिनअयककअनपट्टी,normal
266546,ProspectZ,प्रोस्पैक्टज,normal
268352,Murugehendra,मुरुगेहेन्द्र,normal
268442,Manjukondapalli,मंजूकोंडपल्ली,normal
268451,Sirut,सिरुत,normal
268909,Pruthavirajpura,पृथवीरअजपुरअ,normal
268943,Nirmanadheen,निर्मअणअधीन,normal
269064,Dehaband,देहबंद,normal
2698,Perwaiz,परवेज़,normal
269887,Ajodya,अजोद्यअ,normal
271030,Dekrub,देख्रूब,normal
280000,Rajaraam,रअजअरअम,normal
280078,Demdima,दमड़ीमअ,normal
280250,Bioextraction,बीओएक्सट्रेक्शन,normal
28072,Chittanadu,चित्तनअडु,normal
28087,Shisoi,शीज़ी,normal
281753,Pulagaon,पुलगअओं,normal
282345,Puliamarathottam,पुलिआमरअठोत्तम,normal
282567,Puligunadala,पुलिगुंडअलअ,normal
283475,Puliyarakkonam,पुलियअरअक्कोणम,normal
283632,Akilabharathi,अकिलअभअरती,normal
284135,Pullareddykunta,पुल्लअरेड्डीकुंटअ,normal
284173,Deocharaia,डोचरअइआ,normal
28485,Chittayicodu,चिट्टअइकोदू,normal
284914,Akkiyappa,अक्कियप्पअ,normal
285185,Pulvoipatti,पुलवअईपट्टी,normal
285216,Deoling,डोलिंग,normal
295035,Salassar,सअलअसर,normal
295630,Manvikeshwara,मअणविकेश्वरअ,normal
295769,Antazar,अनतज़अर,normal
295924,Punnahana,पुन्नअहअनअ,normal
296774,Punukeeswarar,पुण्यकीस्वअरअर,normal
29698,Shitsakhali,सहितसअखळी,normal
297248,Maothet,मोथेट,normal
297308,PupilMesh,पूपिलमेश,normal
298330,DetaTech,देततेच,normal
298658,Deukura,डुकुरअ,normal
298757,Puraitchi,पुरअईटची,normal
29877,Attadamane,अत्तदम्यअने,normal
299199,Deuteronsoft,देउतेरोसॉफ़्ट,normal
299469,Marachakanahally,मरचकनहल्ली,normal
307189,Alachijhar,अलैहीझअर,normal
308683,Mariannai,मरियंनै,normal
309004,Devarbhavi,देवरभअवी,normal
309459,Alakulam,अलकुलम,normal
309562,Marimakha,मरीमखअ,normal
309755,Devaspora,देवसपोरअ,normal
310068,Magnanand,मगनअनन्द,normal
310156,Purusothampalli,पुरुषोतमपैल्ली,normal
311105,Alammahdul,अलअममहदल,normal
311249,Jadeyapara,जदयअपअरअ,normal
311838,Kilapaluvur,किलपअलुवुर,normal
311946,Alanganchipura,अलंगअंचीपुरअ,normal
31268,Chogora,चौगोरअ,normal
318680,Puthenangadicruz,पूथेनअङ्गअदिक्रूज़,normal
318746,Devirayanashettypura,देवीरयअणअशेट्टीपुरअ,normal
319236,Puthiyedathuthazham,पूठियेदअथउठैहैं,normal
319590,Taldapara,तल्दअपअरअ,normal
319706,Jagarmane,जअगरमअने,normal
319865,Puthusserikunnu,पुठुस्सेरीकुन्नू,normal
320550,Marunuthu,मरुनुथु,normal
321012,Maruthaputhur,मरुथअपुथुर,normal
321073,Puttuvikki,पुट्टुविक्की,normal
321575,Alhmd,अल्हम्द,normal
321699,Puzhithode,पूजहितोड़े,normal
323504,Chsndravati,च्संदरअवती,normal
330595,Dhalpol,वअलपोल,normal
33165,Chokarwara,छोकरवअड़अ,normal
332222,Jagunamuvada,जगुणअमवअड़अ,normal
332459,Dhamnagach,धमनगअछ,normal
332708,Quegdevelim,क्विग्देवेलिम,normal
333500,Jaharhata,जहरहअतअ,normal
334537,Allahdimore,अल्लहदीमोरे,normal
335064,Dhanabakiyam,धनबअकियअं,normal
335552,QwikPik,कविकपिक,normal
33680,Chokkeeswarar,चोक्खीस्वरअर,normal
337588,Alloudhinmajra,अल्लअउद्दीनमअजरअ,normal
347856,Alukundha,अलुकुन्दअ,normal
348398,Alunirmath,अलूणिर्मअत,normal
348760,Hanriyahi,हरियअही,normal
350002,Dhaprahat,धप्रहेत,normal
351506,Massandova,मससंदोवअ,normal
35161,Hippanalli,हिप्पनअलली,normal
352289,Lokehwaram,लोकेहवअरअम,normal
352406,Shyamallaya,श्यअमललअयअ,normal
355098,Siarmalia,सीआरमअलिए,normal
355322,Dharigundali,धअरीगुंडली,normal
355718,Siberhana,सिबेरहनअ,normal
366581,Mathekepalli,मठेकेपल्ली,normal
367847,Dhemnanali,धम्ननली,normal
367888,Mathivatani,मअथीवअतनि,normal
367979,Dhenhakend,ढंहकेन्ड,normal
36876,Piprakhli,पीपरखली,normal
368915,Dhighori,दिघोरी,normal
369905,Sidgonda,सिदगोड़अ,normal
370022,Ambagoan,अम्बेगोअन,normal
370479,Mathurahati,मथुरअहति,normal
370481,Sidhamahapurush,सिद्धमहअपुरुष,normal
370662,Dhingorbori,ढींगोरबोरी,normal
371265,Ambalakkavala,अम्बअलअक्कअवअलअ,normal
371898,Ambamkunnu,अमबंकुन्नू,normal
377222,Mattenhail,मत्तेहअइल,normal
377228,Dhotria,धोतरिअ,normal
377787,Dhrmnath,धर्मनअथ,normal
378271,Matyakheri,मअत्यअखेड़ी,normal
378715,Kothabila,कोथअबिलअ,normal
378872,Jaibahal,जयबहअल,normal
379369,Dhubbaguda,दुब्बगोदअ,normal
380758,Dhumchipara,धूमचीपअरअ,normal
380853,Sikarohra,सिकअरोहरअ,normal
38122,Chorida,चोरीडअ,normal
381230,Dhundhesha,ढूँढेशअ,normal
381743,Sikhwna,सिखवनअ,normal
381746,Dhupewadi,धूपवअदी,normal
39015,Chotamuria,चोटमुरिअ,normal
391501,Simalutal,सिमलुटअल,normal
391972,Dighalga,दिहलगअ,normal
392366,Dighilipara,दिघिलीपअरअ,normal
392543,Dighruighat,दिघृयघअट,normal
392552,Jairamgad,जयरअमगढ,normal
392722,Simenchapari,सिमेंछअपरी,normal
393208,DigiflyOnline,दिगीफलयोंलिने,normal
393487,Similipatna,सिमिलिपटनअ,normal
395185,Maynatali,मैनटली,normal
400356,Amlamenthi,अम्लअमेन्थी,normal
400839,Bhetibari,भेटीबरी,normal
40088,Hirodiah,हीरोडअ,normal
40095,Monirtat,मोनिरतअत,normal
40138,Chotobharkuli,चोटभरकुली,normal
40142,Ghaltari,घअलतअरी,normal
402113,Prasadsole,प्रसअदसोले,normal
40215,Chotopasa,चोटोपअसअ,normal
402804,Singadah,सिंगदअह,normal
403898,Jalardhar,जलधर,normal
404004,Mdagupatti,मडअगुपत्ती,normal
404297,Singarajapuram,सिंगरअजपुरअम,normal
404763,Singarjot,सिंगरजोत,normal
404895,Singatalur,सिंगतअलुर,normal
404960,Singawala,सींगवअलअ,normal
405019,Ammaveetu,अम्मवीतु,normal
410261,Jamaibazar,जमेबअज़अर,normal
410645,Dingabhanga,दिङ्गभङ्गअ,normal
411045,Sterminas,स्टेरमिनस,normal
411245,Mandakura,मन्दअकुरअ,normal
411540,Dinonathpur,दिनोनअथपुर,normal
412329,Jambhalaidevi,जअम्भअलेदेवी,normal
412605,Singole,सिंगोली,normal
412970,Singritam,सिंगऋतम,normal
41302,Chouddamile,चौडमिले,normal
413033,Jambugoal,जंबुजुअल,normal
413311,Mednitanar,मदनितन्तर,normal
41357,Madhyavatri,मध्यअवतरि,normal
413790,Dipdiwya,दिपदिव्यअ,normal
413878,Dipermath,डिपेरमअथ,normal
418515,Siranpally,सिरपल्ली,normal
419322,Sirhama,सिरहमअ,normal
419541,Jamtora,जअमतअरअ,normal
419590,Raetengri,रएतेंग्री,normal
420763,Panangatiri,पणंगतिरि,normal
421220,Meeranpura,मीरअनपुर,normal
421251,Commisnor,कमिश्नर,normal
421262,Amwahusainpur,अमवअहुसैनपुर,normal
421607,Gowrigudem,गौरीगुडेम,normal
422701,Anagally,अनगल्ली,normal
422738,Sirpurkaghaz,सिरपुरकअग़ज़,normal
423295,Janaful,जअनफूल,normal
42397,Pixean,पिक्सेन,normal
424161,Balasubramaniaswamy,बअलसुब्रमणीयस्वंय,normal
424662,Sisargar,सीसरगर,normal
424865,Janakinjaladhara,जअनकीनजलधरअ,normal
432239,Siulipahari,सिउलीपहअरी,normal
433619,Raharati,गहरअती,normal
433701,Janhagiri,जअंहगीरी,normal
434807,Anandheshwaram,अनंधेश्वरम,normal
43518,Choudhurypaam,चौधुरीपअम,normal
435201,Jankhariya,जंखरियअ,normal
43536,Hitlakai,हिटलकै,normal
437018,Rahiz,रअहिज़,normal
437337,Adebil,अदबिल,normal
437679,Jansahyogi,जनसहयोगी,normal
43769,Madirtary,मदिरतरी,normal
442800,Dogargarh,डोगरगढ़,normal
443212,Memmugham,मेंमुघम,normal
443597,Dohteria,दोहटेरिअ,normal
443970,Japculstyle,जैकुलस्त्यले,normal
444113,Dokreswar,डोकरेश्वर,normal
444362,Sambhoswar,सम्भस्वर,normal
444536,Raibori,रैबोरी,normal
444621,Anchetti,अंचेत्ति,normal
444652,Rampanday,रअमपंडय,normal
444852,Lapaniyavroad,लअपनियअवरोड,normal
444859,Jarandin,जरअंदिन,normal
445012,Anchumurty,अंचमुर्त्य,normal
44515,Chourabakra,चौरअबक्र,normal
445160,Ganagitti,गनगिट्टी,normal
449298,Skillcap,स्किल्ल्सअप,normal
450373,Dongalmor,डोंगलमोर,normal
451053,Andundra,अंडुनदृ,normal
451857,Doodaubbanur,डूडॉब्बअनुर,normal
452811,Raisigh,रअयसिंघ,normal
453407,Messelkhowa,मेस्सेलखोवअ,normal
45372,Chowdammanna,चौडम्मअन्नअ,normal
453892,Mesurvita,मेसुरवितअ,normal
454689,Jatileshwar,जटिलेश्वर,normal
459502,Anhinav,अनहिनअव,normal
46020,Plakkudiyil,पलक्कुडियिल,normal
460984,Ramswari,रअमस्वअरी,normal
46159,Hoffensoft,हॉफेनसॉफ्ट,normal
463108,SmartDocs,स्मअर्टडोक्स,normal
465266,Anilteli,अनिलतेली,normal
46554,Hokaldanga,होकअलडअंगअ,normal
466923,Meveliyapura,मेवेलियअपुरअ,normal
468808,Chadravati,चद्रअवती,normal
469572,Moolraji,मूलरअजी,normal
469599,Mhankaleshwar,महअंकअलेश्वर,normal
469937,Rosjan,रॉजन,normal
482016,Sofiur,सफीउर,normal
483258,Jayajaganath,जयजगनअथ,normal
483957,Mihammadpur,मोहम्मदपुर,normal
484026,Ankusesvara,अंकुसेसवरअ,normal
484467,Malagudem,मअलगुडेम,normal
485642,Rajarijola,रअजअरिजोलअ,normal
48632,HoloPundits,होलोपूनडिटस,normal
4869,Pethewar,पेठेवअर,normal
488205,Soigund,सोयगुण्ड,normal
489132,Sokutolpar,सकुटोलपर,normal
489615,Nanikhervan,ननिखेरवअं,normal
489676,Bodamarlagadda,बोडमअर्लगड्डअ,normal
489677,Bonakollur,बोनकोल्लुर,normal
489711,Peddavankapalle,पद्दवंकअपल्ले,normal
489715,Tatayapalli,ततयअपल्ली,normal
494918,Somadevana,सोमदेवनअ,normal
495639,Somanathaswamy,सोमनअथस्वअमी,normal
498205,Vengalavarikuravapalli,वेंगलवरीकुरवअपल्ली,normal
498527,Raghavsharan,रअघवशरण,normal
49862,Chrura,क्रूर,normal
498698,Annomap,अननोमअप,normal
499155,Karikottukuzhy,करिकोटूकूजि,normal
500030,Somwaripeth,सोमवअरीपेठ,normal
5002,Petisco,पेटिस्क,normal
500257,Minnamballi,मिन्नम्बली,normal
500785,Jeetana,जीतनअ,normal
502172,Duptyar,दुपत्यअर,normal
502288,Poipara,पअइपरअ,normal
50369,Chudagondanahalli,चूड़अगोंदनअहल्ली,normal
510766,Misiniguda,मिसिनिगुड़अ,normal
511678,Sirdih,सिरडीह,normal
511875,AnuEngitech,अणुएंगीतेच,normal
511985,Tornagallu,तोरणगल्लू,normal
51203,Madvoor,मदवूर,normal
512462,Jetakuda,जेटकूड़अ,normal
513264,Ramkrashna,रअमकृष्ण,normal
514188,Sonimandal,सोनिमंडल,normal
514580,Homopaithic,होम्योपैथिक,normal
514866,Chungghhu,चुंग्गहु,normal
516151,Uchhtr,ुछत्तर,normal
51691,Chullikka,चुल्लिक्कअ,normal
517050,Jhadumajra,झअड़ूमअजरअ,normal
517079,Uttakarmit,उत्तकअर्मित,normal
517221,Kaimichak,कैमीचक,normal
523913,Jhhunna,झुन्नअ,normal
52405,Chunatirgool,चुनअतिरगूल,normal
524432,Sopernaghama,सोपर्णअघअमअ,normal
524527,Jhimiripal,झिमिरिपल,normal
525088,Velliyepallikanfam,वेल्लियपल्लिकनफम,normal
525441,Mnunglimane,मंङ्गलीमने,normal
525467,Sorathvanthali,सोरठवअंथली,normal
525844,Jhorabori,झोरबोरी,normal
526170,Jhujkodanga,झुझकोडअंगअ,normal
526385,Sorubori,सोरबोरी,normal
527129,Murugesapuraam,मुरुगेसपुरअम,normal
527533,Aparnard,अपरनअर्ड,normal
527779,Jiadur,जीयदुर,normal
536119,Jiothi,जीओथी,normal
536559,Gorlapally,गोर्लअपल्ली,normal
536605,Appakpally,अप्पक्पअली,normal
537550,Appdest,अप्पडेस्ट,normal
539189,Rakhadubi,रखडी,normal
539501,JitodaRailway,जितोदरेलवअय,normal
539846,Nowbug,नोबुज,normal
540042,Spagylo,स्पैगैलो,normal
540169,Rakhpanchm,रखपंचम,normal
541739,Drgaru,दर्गअरु,normal
542117,Mogradangdi,मॉरडंगडी,normal
543216,Mohalbani,मोहलबनी,normal
549511,Dhorbaina,धोरबैनअ,normal
549513,Dolatpoyda,दौलतपोयडअ,normal
549522,Jogamanahosahally,जोगमअनहोसहल्ली,normal
549530,Bugedi,बुगड़ी,normal
549567,Chauhanna,चौहअनने,normal
549570,Chokiat,चोकिअत,normal
549579,Ghantiyada,घंटियअदअ,normal
549634,Sultanpagi,सुल्तअनपेगी,normal
549638,Tochanagorada,टोचनअगोरडअ,normal
550711,Dudipora,दुदीपोरअ,normal
551065,Jogighat,जोगीघअट,normal
551351,Snatoktar,स्नअतोकत्तर,normal
551438,Dugavathi,दुगअवती,normal
552260,Dugunepally,दुगुनेपल्ली,normal
558085,Dungdung,डुंगडुंग,normal
558720,Jongsher,जंगशेर,normal
559033,Dupuri,दुपुरी,normal
559406,Joofr,जुफर,normal
559892,Mohinipara,मोहिनीपअरअ,normal
560019,Durbabari,दुर्बअबअरी,normal
560073,Jorapakri,जोरपकरि,normal
56044,MagikMinds,मअगिकमिनदस,normal
560457,Jorepakuri,जोरेपकुरी,normal
560486,Jorgacha,जोरगच्छ,normal
560927,Jorshimoli,जोरशिमोली,normal
565220,Aretalagadde,अरेतलगड़े,normal
565242,Mojlispur,मजलिसपुर,normal
565266,Ramaligaiahpalle,रमलीगअपल्ले,normal
565584,Jothriling,जोथरीलिंग,normal
565875,Jotkanai,जोत्कअनै,normal
566010,Mokibul,मोकिबुल,normal
566016,Jotuloni,जोटुलोनी,normal
566861,Arhavada,अरहवअड़अ,normal
567015,Molakarampatti,मोलकअरअमपट्टी,normal
567852,Molladigi,मोलदिगी,normal
568107,Ramanarasimha,रअमनअरसिम्हअ,normal
568507,Durgapurbus,दुर्गअपुरबुस,normal
56872,Poikavila,पोइकअविलअ,normal
569115,Joybirpara,जोयबीरपरअ,normal
569929,Momnipara,मोमनीपअरअ,normal
575548,Jugular,जुगुलर,normal
575977,Monibhita,मोनीभीतअ,normal
576082,Dwarkakhat,द्वअरकख़त,normal
576837,Jujhupada,जुझुपडअ,normal
576899,Arjuntalla,अर्जुनतलअ,normal
576960,Nmdubash,नंदुबअष,normal
577792,Dymorgacha,दिमअर्गअचअ,normal
578498,Bhothelitol,भोथलीटोल,normal
578692,Indrabhara,इन्द्रअभरअ,normal
579474,Monsatic,मोंसटिक,normal
580408,Montros,मोन्ट्रोझ,normal
581870,Junibedi,जुनिबेदी,normal
582667,Mookaneri,मूकनेरी,normal
588373,Sremati,श्रीमती,normal
588597,Arriyappampalayam,अररियप्पंपलअयम,normal
588865,Shiksshhan,शिक्ष्हअं,normal
589014,Kalliyassery,कलियअसेरी,normal
589017,Kayasseri,कअयअस्सेरी,normal
589158,Ramkistopur,रअमकिस्टोपुर,normal
589988,Sevesharam,सेवेशरम,normal
590250,Abirameshwarar,अबिरमेश्वरर,normal
590261,Ramkristopur,रम्क्रिस्टोपुर,normal
59080,Polasni,पोलसनि,normal
591138,Morjatkandi,मोर्जअतकंडी,normal
591364,Arsuthipattu,अरसुतहीपट्टू,normal
591530,Rammanhor,रअममअनहोर,normal
591815,Agnieeswarar,अगनियेस्वअरअर,normal
593008,EagleClaw,ेअगलेकलअव,normal
593039,Arthagram,अर्थअग्रं,normal
5931,Pettakadu,पट्टअकडू,normal
597778,Ponnammai,पोन्नम्मि,normal
598057,Ramsarum,रअमसरूम,normal
598154,Gnanamoorthiswarar,गणनमूर्तिस्वरअर,normal
598202,Jegadambigai,जगदंबिगै,normal
598276,Nagecharaswamy,नअगेचअरस्वअमी,normal
598541,Mahasambath,महसंबत,normal
598564,Madhavaneswarar,मअधवनेस्वरअर,normal
598565,Nithiyasundareswararar,निठियअसुन्दरेश्वररअर,normal
598580,Margabandeeswarar,मअर्गबंदीस्वरअर,normal
598666,Mirudhupatha,मिरुधुपअठअ,normal
598821,Narumboonathaswamy,नअरंबूनअथस्वअमी,normal
598822,Erumbeeswarar,एरुम्बीसवअरर,normal
598828,Navaneethakrishnaswamy,नवनीथअकृष्णअस्वअमी,normal
600942,Chandramouleesuvarar,चंद्रमौलिवरअर,normal
600946,Vaigundanathar,वैगुण्दअनअथ,normal
600982,Vadaranyeswaraswamy,वदअरण्येश्वरस्वअमी,normal
601100,Vimalanayagi,विमलनअयगी,normal
601126,Viswanathaswami,विस्वनअथस्वअमी,normal
601293,Arulputhur,अरुलपुथुर,normal
601614,Arumpathapuram,अरुमपअथपुरम,normal
601636,Motibhagedi,मोटिभअगेड़ी,normal
601714,Motidholdungari,मोतीधूलडुंगरी,normal
602536,Motipimpli,मोटिपिम्पली,normal
602561,Edakeelaiyur,ेडकीलअइयुर,normal
602571,Rasiyamangalam,रसियअमंगलम,normal
602657,Edakkattuparamb,ेडअककट्टुपेरम्ब,normal
603415,Motonga,मोटोंगअ,normal
6040,Chimangora,चिमंगोरअ,normal
6050,Shettihadapnoor,शेट्टीःडअपनूर,normal
605006,Ranajitpura,रणजीतपुरअ,normal
605375,Mouhatala,मौहतअलअ,normal
610634,Harrbans,हरर्बन्स,normal
612230,Eiliand,एलीअंद,normal
613515,Rangmarg,रंगमअर्ग,normal
614367,Ekatamata,एकअत्मतअ,normal
614998,Mrkara,मरकअरअ,normal
615047,Rangtikira,रंगतिकिरअ,normal
615130,Uppumadug,ुप्पमअदुग,normal
616289,Turunjiaguda,तुरुंजीयगुडअ,normal
617076,Flattend,फ्लअत्तेन्द,normal
617433,Khungkhurjhora,खुंगखउरझोरअ,normal
617774,Ekunnam,एकूणं,normal
626758,Mugamathiya,मुगमअथियअ,normal
627347,Rapatganj,रअपटगंज,normal
628104,Muguta,मुगुतअ,normal
629051,Vikkiramankalam,विक्कीरअमनकलअम,normal
629335,Ellala,ेल्लअलअ,normal
62936,Nandeeswaruni,नन्दीस्वरनि,normal
629434,Ashiabano,अषबअणो,normal
629577,Elleenbarrie,ेललींबअररिए,normal
629733,Rasbazar,रसबज़अर,normal
630185,Mukadamwadi,मुकदमवअदी,normal
630532,Ogati,ोगति,normal
630554,Mukandupur,मुकंदपुर,normal
632159,Emakalapuram,ेमकअलअपुरम,normal
641123,Elagirithaiyar,ेलगिरितहैयर,normal
642151,Mullankunnel,मुल्लनकुन्नेल,normal
642356,Samasanam,समअसनं,normal
642381,Mullenkuzhi,मुल्लेकुजहि,normal
642759,Amizarna,अमिज़अरनअ,normal
642865,Rathbeedi,ृथ्बीडी,normal
643011,Veersaran,वीरसअरण,normal
643930,Sanishvara,सअनिश्वरअ,normal
644868,Chinpireddigaripalle,चिनपिरेड्डिगअरिपल्ले,normal
644869,Jogivaniburuju,जोगिवनीबुरुजू,normal
644872,Vakkavandlapalli,वअक्कअवअन्द्लअपल्ली,normal
645250,Epicac,इपिकअक,normal
646566,Eradka,ेरअड्कअ,normal
646860,Yellupally,येल्लोपल्ली,normal
647453,Erattangal,ेरअटअंगल,normal
652963,Kaanpur,कअनपुर,normal
652991,Raumajra,रोमअजरअ,normal
654275,Kendaganeshwaraswami,केंदअगणेश्वरस्वअमी,normal
65522,Hoojagal,होजअगल,normal
655611,Kabilpara,कबिलपरअ,normal
656014,Ravershwar,रवेर्श्वर,normal
656100,Muniyampatti,मुनियमपट्टी,normal
65779,Hootpath,हूटपअथ,normal
658401,Kacharipeti,कचरीपति,normal
658528,Kachawhallan,कचौहअलअं,normal
659559,Munnorkkodu,मुन्नोर्ककोदू,normal
660051,Kachriyawas,खअचरियअवअस,normal
660517,Ethipotala,एथिपोटलअ,normal
660568,Holebasaveswar,होलेबसअवेस्वर,normal
660794,Kadaghati,कअड़अघअटी,normal
666471,Assiruddin,असीरउद्दीन,normal
666554,Podithadam,पोदिथअदं,normal
667468,Kaduagora,कडुआगोरअ,normal
667745,Premsunder,प्रेमसुन्दर,normal
667958,Murradabad,मुर्रेदअबअद,normal
668555,Kaffer,कफर,normal
668555,Kangkebong,कंगकबॉन्ग,normal
669003,Kagay,कअगय,normal
669006,Marketbyard,मअर्केटबयअर्ड,normal
669691,Kahalortari,कहलअतअरी,normal
669972,Murugamulla,मुरुगअमुल्लअ,normal
669987,Rayadi,रअयडी,normal
672170,Murumbari,मुरुम्बअरी,normal
672290,Asudhkhola,असुधखोलअ,normal
678993,Badampora,बदअमपोरअ,normal
679178,Muslmanarapalya,मुस्लमअनअरअपल्य,normal
679265,Athimgere,अथिंगरे,normal
679717,Ezhumanthuruth,ेज़हुमअन्थुरुतः,normal
679986,Athiyurthirukkai,अथियुरथिरुक्कै,normal
680784,Musthali,मुस्तहअली,normal
680984,Vijayastambha,विजयस्तम्भअ,normal
681016,Mustyalapally,मुसतयलअपल्ली,normal
681449,Kajidanga,कअजिदन्गअ,normal
68173,Shivamarut,शिवमरुत,normal
682276,Kajurtala,कअजुरतअलअ,normal
682290,Atkedanga,अटकेदअङ्गअ,normal
68238,Ckothangudi,कोथंगुडी,normal
682444,Bakshan,बक्शअन,normal
68322,Ponnevazhi,पोंनेवज़ही,normal
688994,Mwkwnaguri,मुकुनगुरी,normal
689829,Fadoli,फअड़ोली,normal
690393,Dankuva,डन्कुवअ,normal
690950,Kalachantha,कलचंतअ,normal
691011,Kalachikkaihnapalya,कलचिककैःणआपल्यअ,normal
691050,Audiwaandh,ौड़िवअन्ध,normal
692026,Insumination,िंसुमिनअशन,normal
692594,Myagala,मयअगअलअ,normal
692620,Myakalurahally,मयकअलुरहल्ली,normal
692764,Kalairalga,कलैरॉगअ,normal
693311,Kalanour,कलअनौर,normal
694515,Regulachalaka,रेगुलअचअलकअ,normal
705190,Kalidandi,कलिदण्डी,normal
705272,Remeshwarpur,रमेश्वरपुर,normal
70674,Hosurdoddi,होसूरदोड़ी,normal
706961,Kalikpura,कलिकपुरअ,normal
70813,Chhindgoan,छिन्द्गॉन,normal
708786,Kalingapadam,कलिंगपअड़अम,normal
709343,Kalisen,कलिसें,normal
709473,Mahanthaswamy,महन्थेस्वंय,normal
709499,Kisrigam,किसृगअम,normal
710372,Kaliyavilai,कलियअविलै,normal
710393,Avoki,अवोकि,normal
712615,Repalliwada,रेपल्लीवअड़अ,normal
712802,Kallaramane,कल्लरमअने,normal
713123,Kripapureeswarar,कृपअपुरीश्वरर,normal
713127,Kallente,कल्लेंते,normal
713151,Mangaleeswarar,मंगलीश्वरर,normal
720648,Fatingtar,फतिंगतर,normal
720941,Ayodgya,आयोदग्य,normal
721218,Matthithaleshwara,मट्ठीथअलेश्वरअ,normal
721896,Favone,फ़व्वे,normal
722476,Kalukondapalli,कअलकोंडपल्ली,normal
723381,Kurishumukku,कुरिशुमुक्कू,normal
723608,Moogabasaveshara,मूगअबअसअवेशअरअ,normal
7237,Uchhalpukuri,उछअलपुकुरी,normal
725197,Bhumireddy,भुमिरेड्डी,normal
725233,Fejpur,फैजपुर,normal
725323,Dongarhaldi,डोंगरहल्दी,normal
725355,Kallurigudem,कल्लुरीगुडेम,normal
725365,Korukondapalem,कोरुकोंडअपलेम,normal
725401,Padamatithanda,पदमअतीथअंडअ,normal
736393,Firingir,फिरिनगर,normal
736603,Maheshwarreddy,महेश्वररेड्डी,normal
737467,Kamalmahal,कमलमहल,normal
737542,Rinichhiya,ृनिछियअ,normal
737575,Aaprup,आपरूप,normal
737758,Nadakkapadam,नडककपडम,normal
739355,Kamarapura,कमरपुरअ,normal
739753,Kamarkchi,कमरकच्ची,normal
739796,Nadhirsha,नदिर्शअ,normal
740188,Panchqlingeswara,पंचकलिंगेस्वर,normal
741051,Nadmelan,नअदमेलन,normal
751135,Foksa,फोकस,normal
751192,Kanabagilu,कनबअगीलु,normal
752051,Mirvalaguda,मिरवअलअगुड़अ,normal
752924,Nagarkaldoddi,नगरकअलदोड्डी,normal
753577,Nagashettihally,नअगअशेट्टीहल्ली,normal
753919,Foodesco,फोडेस्क,normal
754276,Riztech,रइज़्तेच,normal
754518,Foodshood,फूड्सहूद,normal
75464,Pookattupad,पूकत्तुपद,normal
755114,Kanakapillaivalasai,कनकपिलअइवलसई,normal
756598,Kanararia,कनरर्यअ,normal
764812,Kanduria,कंदुरिअ,normal
766906,Kangratali,कंगरतअली,normal
